type,_id,city,first_name,last_name,middle_name,loc[0],loc[1],customer_key,gender,age,county,state,street_address,zip_code
 customers,59f307eb1f0d6766995d0d1e,HUNTINGTON,Corinna,Sharp,Rose,-82.359088,38.406124,customer_key_151,female,49,CABELL,WV,34 EDENS CICERO AV XR,25705
 customers,59f307eb1f0d6766995d0d1f,SUNBURG,Sherrell,Sanders,Cheryl,-95.141945,45.258882,customer_key_152,female,22,KANDIYOHI,MN,1415 LOOMIS BLVD,56289
 customers,59f307eb1f0d6766995d0d20,MESA,Sean,Mcintosh,James,-111.824363,33.448876,customer_key_153,male,37,MARICOPA,AZ,6000 ELLIOTT AVE,85203
 customers,59f307eb1f0d6766995d0d21,SUFFOLK,Blaine,Luna,Allan,-76.665251,36.746101,customer_key_154,male,20,SUFFOLK CITY,VA,2212 MENARD AVE,23439
 customers,59f307eb1f0d6766995d0d22,RUDD,Dalton,Steele,Nathan,-92.887374,43.128382,customer_key_155,male,56,FLOYD,IA,939 ST PAUL AVE,50471
 customers,59f307eb1f0d6766995d0d23,PERKINSVILLE,Samira,Trevino,Amy,-77.628857,42.535363,customer_key_156,female,49,STEUBEN,NY,892 MIDWAY AIRPORT CICERO AVE ER,14529
 customers,59f307eb1f0d6766995d0d24,SNYDERTOWN,Tammy,Maynard,Elizabeth,-76.667267,40.87897,customer_key_157,female,29,NORTHUMBERLAND,PA,3344 LITTLE CALUMET RIVER,17877
 customers,59f307eb1f0d6766995d0d25,FOSTER,Daren,Henson,William,-81.825259,38.072562,customer_key_158,male,22,BOONE,WV,3513 MAYFIELD AVE,25081
 customers,59f307eb1f0d6766995d0d26,SENECA,Florinda,Oneill,Beverly,-99.340678,44.99142,customer_key_159,female,21,FAULK,SD,7933 OHARE ST,57473
 customers,59f307eb1f0d6766995d0d27,CODY,Shirly,Torres,Georgia,-109.436585,44.541637,customer_key_160,female,34,PARK,WY,2488 KENNEDY NORTH AV ER,82414
 customers,59f307eb1f0d6766995d0d28,BASTROP,Kirk,Thompson,Robert,-91.843528,32.823863,customer_key_161,male,32,MOREHOUSE,LA,1271 72ND ST,71221
 customers,59f307eb1f0d6766995d0d29,WIGGINS,Lauren,Lawson,Charles,-104.046791,40.159839,customer_key_162,male,28,MORGAN,CO,9434 BISHOP FORD I57 XR,80654
 customers,59f307eb1f0d6766995d0d2a,HOOPER,Zackary,Whitaker,Henry,-96.549316,41.621961,customer_key_163,male,69,DODGE,NE,9843 LUIS MUNOZ MARIN DR,68031
 customers,59f307eb1f0d6766995d0d2b,WILTON,Lemuel,Lindsey,Matthew,-71.730154,42.894022,customer_key_164,male,48,HILLSBOROUGH,NH,5531 ROSS AVE,3086
 customers,59f307eb1f0d6766995d0d2c,WESTMINSTER,Anna,Morris,Maria,-83.153509,34.696493,customer_key_165,female,21,OCONEE,SC,73 86TH ST,29693
 customers,59f307eb1f0d6766995d0d2d,COOKEVILLE,Julio,Walker,Stephen/Steven,-85.542327,36.217846,customer_key_166,male,32,PUTNAM,TN,3196 CATHERINE AVE,38501
 customers,59f307eb1f0d6766995d0d2e,MINTO,Hilario,Key,Peter,-151.025085,65.226375,customer_key_167,male,36,YUKON KOYUKUK,AK,8069 ASTOR ST,99758
 customers,59f307eb1f0d6766995d0d2f,BANCROFT,Lorenza,Stark,Karen,-94.251434,43.306166,customer_key_168,female,34,KOSSUTH,IA,8186 17TH PL,50517
 customers,59f307eb1f0d6766995d0d30,PAHRUMP,Son,Blackburn,John,-116.004795,36.655797,customer_key_169,male,23,NYE,NV,6365 121ST ST,89041
 customers,59f307eb1f0d6766995d0d31,LIVINGSTON,Rosemary,Griffith,Renee,-94.897605,30.682947,customer_key_170,female,38,POLK,TX,3044 KENNEDY AUGUSTA BL XR,77351
 customers,59f307eb1f0d6766995d0d32,NEILLSVILLE,Marvin,Ayala,Robert,-90.669407,44.688149,customer_key_171,male,51,CLARK,WI,2391 KENNEDY LOGAN BL XR,54456
 customers,59f307eb1f0d6766995d0d33,SAINT MARYS,Tim,Robinson,Andrew,-84.376744,40.584975,customer_key_172,male,45,AUGLAIZE,OH,946 KENNEDY ADDISON ST XR,45885
 customers,59f307eb1f0d6766995d0d34,HENDERSON,Carmelia,Cunningham,Bonnie,-114.804393,36.283135,customer_key_173,female,37,CLARK,NV,8391 40TH ST,89014
 customers,59f307eb1f0d6766995d0d35,BEECH GROVE,Chantal,Sweeney,Rose,-86.093293,39.713893,customer_key_174,female,30,MARION,IN,1501 ACADEMY PL,46107
 customers,59f307eb1f0d6766995d0d36,DE BORGIA,Lino,Mullen,Billy,-115.347934,47.388827,customer_key_175,male,35,MINERAL,MT,1063 IRVING PARK DR,59830
 customers,59f307eb1f0d6766995d0d37,SPRING HILL,Marcelino,Houston,Douglas,-82.450658,28.494344,customer_key_176,male,25,HERNANDO,FL,3294 BALDWIN AVE,34609
 customers,59f307eb1f0d6766995d0d38,GAITHERSBURG,Faustino,Rangel,Robert,-77.221984,39.140324,customer_key_177,male,51,MONTGOMERY,MD,1119 KENNEDY SAYRE AV XR,20899
 customers,59f307eb1f0d6766995d0d39,CAPE MAY POINT,Eldridge,Moon,Thomas,-74.965385,38.937168,customer_key_178,male,25,CAPE MAY,NJ,1225 ALTGELD ST,8212
 customers,59f307eb1f0d6766995d0d3a,EAST FALMOUTH,Erasmo,Yu,Christopher,-70.562843,41.662506,customer_key_179,male,39,BARNSTABLE,MA,2199 LANSING AVE,2536
 customers,59f307eb1f0d6766995d0d3b,BIRMINGHAM,Karl,Knight,George,-86.929208,33.544622,customer_key_180,male,28,JEFFERSON,AL,1385 OZARK AVE,35255
 customers,59f307eb1f0d6766995d0d3c,TYASKIN,Albert,Boone,Paul,-75.790882,38.268914,customer_key_181,male,27,WICOMICO,MD,8703 STEPHEN A DOUGLAS DR,21865
 customers,59f307eb1f0d6766995d0d3d,INTERIOR,Casimira,Stone,Elizabeth,-101.601609,43.691966,customer_key_182,female,32,JACKSON,SD,5821 HUBBARD ST,57750
 customers,59f307eb1f0d6766995d0d3e,BALDWIN,Jared,Strickland,John,-100.693721,47.016148,customer_key_183,male,35,BURLEIGH,ND,7150 BELL AVE,58521
 customers,59f307eb1f0d6766995d0d3f,CAMDEN,Caitlyn,Berg,Judy,-92.851335,33.594817,customer_key_184,female,37,OUACHITA,AR,3187 BOWMANVILLE AVE,71701
 customers,59f307eb1f0d6766995d0d40,GRIMES,Christoper,Patterson,Joseph,-93.600453,41.652116,customer_key_185,male,38,POLK,IA,5862 DAN RYAN MARQUETTE RD XR,50111
 customers,59f307eb1f0d6766995d0d41,UPPER MARLBORO,Brandy,Pham,Helen,-76.786093,38.816171,customer_key_186,female,28,PRINCE GEORGES,MD,3280 LSD WACKER DR ER,20772
 customers,59f307eb1f0d6766995d0d42,CROWNSVILLE,Eloy,Farmer,Thomas,-76.588272,39.01811,customer_key_187,male,24,ANNE ARUNDEL,MD,1832 98TH ST,21032
 customers,59f307eb1f0d6766995d0d43,LAS CRUCES,Earl,Coleman,William,-106.747176,32.273778,customer_key_188,male,47,DONA ANA,NM,8918 CHICAGO AVE,88003
 customers,59f307eb1f0d6766995d0d44,FULTON,Walter,Henry,Helen,-86.265814,40.948405,customer_key_189,female,49,FULTON,IN,8011 SAWYER AVE,46931
 customers,59f307eb1f0d6766995d0d45,NIXON,Vincent,Drake,Edward,-119.360545,39.827156,customer_key_190,male,23,WASHOE,NV,3223 HOOKER ST,89424
 customers,59f307eb1f0d6766995d0d46,SAINT CHARLES,Pierre,Burke,Thomas,-90.704616,38.731527,customer_key_191,male,22,SAINT CHARLES,MO,3815 94TH ST,63304
 customers,59f307eb1f0d6766995d0d47,KEALIA,Maureen,Navarro,Bonnie,-159.308471,22.105955,customer_key_192,female,66,KAUAI,HI,3099 DELAWARE PL,96751
 customers,59f307eb1f0d6766995d0d48,LINDEN,Elijah,Terry,Charles,-86.901826,40.191498,customer_key_193,male,72,MONTGOMERY,IN,4003 STOCKTON DR,47955
 customers,59f307eb1f0d6766995d0d49,VINCENTOWN,Billie,Raymond,Samuel,-74.669346,39.860351,customer_key_194,male,53,BURLINGTON,NJ,8310 BUTLER DR,8088
 customers,59f307eb1f0d6766995d0d4a,BROOKINGS,Jasmine,Sheppard,Sandra,-96.762102,44.355091,customer_key_195,female,53,BROOKINGS,SD,6079 VETERANS PL,57006
 customers,59f307eb1f0d6766995d0d4b,ARTHUR,Josette,Cabrera,Judy,-101.714495,41.554073,customer_key_196,female,44,ARTHUR,NE,811 HOYT AVE,69121
 customers,59f307eb1f0d6766995d0d4c,HOLUALOA,Mikel,Nielsen,Matthew,-155.948308,19.618904,customer_key_197,male,34,HAWAII,HI,3193 LOWELL AVE,96725
 customers,59f307eb1f0d6766995d0d4d,MESA,Elois,Bruce,Georgia,-111.856967,33.440695,customer_key_198,female,31,MARICOPA,AZ,3910 DELANO CT,85201
 customers,59f307eb1f0d6766995d0d4e,TEKAMAH,Annemarie,Kirby,Vanessa,-96.25543,41.808435,customer_key_199,female,20,BURT,NE,3068 75TH PL,68061
 customers,59f307eb1f0d6766995d0d4f,MASSILLON,Marybelle,Elliott,Helen,-81.575795,40.801057,customer_key_200,female,73,STARK,OH,4426 FOREST PRESERVE AVE,44647
 customers,59f307eb1f0d6766995d0d50,CAMBRIDGEPORT,Sherika,Osborn,Patricia,-72.720362,42.99467,customer_key_201,female,49,WINDHAM,VT,7460 KNOX AVE,5141
 customers,59f307eb1f0d6766995d0d51,SELMA,Opal,Hale,Dianne,-91.948106,40.749913,customer_key_202,female,34,VAN BUREN,IA,4581 EISENHOWER AUSTIN BV XR,52588
 customers,59f307eb1f0d6766995d0d52,BARTLETT,Winfred,Mccarty,Dale,-88.157756,42.033376,customer_key_203,male,46,COOK,IL,3021 PERSHING RD,60103
 customers,59f307eb1f0d6766995d0d53,DUNSTABLE,Yan,Mcguire,Patricia,-71.459405,42.446396,customer_key_204,female,46,MIDDLESEX,MA,287 GRESHAM AVE,1827
 customers,59f307eb1f0d6766995d0d54,HONOLULU,Chase,Nunez,Douglas,-168.021815,24.859832,customer_key_205,male,31,HONOLULU,HI,3222 I57 FORD 119TH ST XR,96838
 customers,59f307eb1f0d6766995d0d55,LIVERMORE,Fredric,Quinn,Edward,-105.441688,40.693564,customer_key_206,male,58,LARIMER,CO,8773 131ST ST,80536
 customers,59f307eb1f0d6766995d0d56,WEBSTER,Marlys,Lutz,Laura,-98.800481,48.317012,customer_key_207,female,36,RAMSEY,ND,8406 CEDAR ST,58382
 customers,59f307eb1f0d6766995d0d57,TAYLORSVILLE,Barrett,Valencia,Richard,-89.403302,31.82958,customer_key_208,male,29,SMITH,MS,979 NOTTINGHAM AVE,39168
 customers,59f307eb1f0d6766995d0d58,MANVEL,Louella,Quinn,Karen,-97.28791,48.107279,customer_key_209,female,27,GRAND FORKS,ND,5912 KENNETH AVE,58256
 customers,59f307eb1f0d6766995d0d59,FISHERTOWN,Levi,Mcclain,Charles,-78.591457,40.130173,customer_key_210,male,37,BEDFORD,PA,2835 ELIAS CT,15539
 customers,59f307eb1f0d6766995d0d5a,BURLINGTON,Cortez,Kim,David,-73.082525,44.442117,customer_key_211,male,33,CHITTENDEN,VT,7029 PRIVATE DR,5405
 customers,59f307eb1f0d6766995d0d5b,WASILLA,Jake,Baker,Robert,-149.478398,61.531298,customer_key_212,male,28,MATANUSKA SUSITNA,AK,5139 52ND ST,99687
 customers,59f307eb1f0d6766995d0d5c,DOWELLTOWN,Josefina,Buck,Rose,-85.945143,35.993753,customer_key_213,female,21,DEKALB,TN,8847 HAFT ST,37059
 customers,59f307eb1f0d6766995d0d5d,BROWNS SUMMIT,Mac,Webster,Michael,-79.674079,36.193624,customer_key_214,male,36,GUILFORD,NC,9831 EDWARD CT,27214
 customers,59f307eb1f0d6766995d0d5e,DAVIS,Erline,Rios,Maryann,-79.468329,39.130056,customer_key_215,female,48,TUCKER,WV,2622 SEELEY AVE,26260
 customers,59f307eb1f0d6766995d0d5f,WEST RIDGE,Sebastian,Reilly,James,-89.966819,35.694942,customer_key_216,male,86,MISSISSIPPI,AR,2993 135TH PL,72391
 customers,59f307eb1f0d6766995d0d60,PARAGONAH,Michal,Keith,Susan,-112.791568,37.886012,customer_key_217,female,39,IRON,UT,9092 WASECA PL,84760
 customers,59f307eb1f0d6766995d0d61,PLANTERSVILLE,Lon,Porter,Scott,-87.076236,32.484147,customer_key_218,male,38,DALLAS,AL,3356 61ST PL,36758
 customers,59f307eb1f0d6766995d0d62,POMONA,Javier,Skinner,Samuel,-89.369308,37.650115,customer_key_219,male,31,JACKSON,IL,2678 KENNEDY SR,62975
 customers,59f307eb1f0d6766995d0d63,GREENVILLE,Marquita,Conrad,Bonnie,-86.596233,31.796729,customer_key_220,female,43,BUTLER,AL,2771 EDENS EXPY,36037
 customers,59f307eb1f0d6766995d0d64,DAYVILLE,Van,Floyd,Dianne,-119.533402,44.465268,customer_key_221,female,72,GRANT,OR,3039 MIDWAY AIRPORT CICERO AVE XR,97825
 customers,59f307eb1f0d6766995d0d65,PAHOA,Salina,Sanders,Georgia,-155.152268,19.390023,customer_key_222,female,27,HAWAII,HI,8536 ONEIDA AVE,96778
 customers,59f307eb1f0d6766995d0d66,FRANKFORT,Cleveland,Patel,Arthur,-84.874809,38.234133,customer_key_223,male,20,FRANKLIN,KY,2744 RIVER DR,40618
 customers,59f307eb1f0d6766995d0d67,SLAYDEN,Reinaldo,Mahoney,Gary,-87.458058,36.283543,customer_key_224,male,46,DICKSON,TN,7147 LAVERGNE AVE,37165
 customers,59f307eb1f0d6766995d0d68,KENSINGTON,Patty,Kemp,Georgia,-95.665241,45.811895,customer_key_225,female,53,DOUGLAS,MN,5285 78TH PL,56343
 customers,59f307eb1f0d6766995d0d69,MINSTER,Allison,Watts,Ruth,-84.39708,40.410299,customer_key_226,female,35,AUGLAIZE,OH,5725 KENNEDY PULASKI RD XR,45865
 customers,59f307eb1f0d6766995d0d6a,BASTROP,Rashad,Sosa,Timothy,-91.843528,32.823863,customer_key_227,male,42,MOREHOUSE,LA,4334 RIDGEWOOD CT,71221
 customers,59f307eb1f0d6766995d0d6b,HENRIETTA,Haywood,Roman,Michael,-81.795027,35.226581,customer_key_228,male,34,RUTHERFORD,NC,4550 LAFAYETTE ST,28076
 customers,59f307eb1f0d6766995d0d6c,FRENCHVILLE,Guadalupe,Thornton,Cheryl,-68.39192,47.295289,customer_key_229,female,32,AROOSTOOK,ME,9121 LEHIGH AVE,4745
 customers,59f307eb1f0d6766995d0d6d,BERTHOLD,Zachariah,Elliott,Stephen/Steven,-101.686644,48.306397,customer_key_230,male,34,WARD,ND,5209 FLETCHER ST,58718
 customers,59f307eb1f0d6766995d0d6e,PHOENIX,Miriam,Gibbs,Bonnie,-112.18717,33.276539,customer_key_231,female,44,MARICOPA,AZ,8376 MARTIN ST,85075
 customers,59f307eb1f0d6766995d0d6f,DURHAM,Irvin,Davenport,Carl,-70.962843,43.165772,customer_key_232,male,24,STRAFFORD,NH,2669 MENARD DR,3824
 customers,59f307eb1f0d6766995d0d70,SADORUS,Marcelene,Ryan,Maria,-88.359609,39.945436,customer_key_233,female,74,CHAMPAIGN,IL,4638 35TH ST,61872
 customers,59f307eb1f0d6766995d0d71,HARVEST,Sharee,Saunders,Elizabeth,-86.703349,34.829768,customer_key_234,female,39,MADISON,AL,3384 MCCORMICK PLACE ER,35749
 customers,59f307eb1f0d6766995d0d72,IRENE,Wayne,Mcknight,Henry,-97.130498,43.068331,customer_key_235,male,50,CLAY,SD,5486 LAKE PARK AVE,57037
 customers,59f307eb1f0d6766995d0d73,STEELE,April,Holden,Sandra,-89.860675,36.177001,customer_key_236,female,36,PEMISCOT,MO,1248 NORMANDY AVE,63877
 customers,59f307eb1f0d6766995d0d74,BEATTY,Tonette,Boyer,Mary,-116.609372,36.819857,customer_key_237,female,39,NYE,NV,5604 KILDARE AVE,89003
 customers,59f307eb1f0d6766995d0d75,ROSHOLT,Mary,Mills,Paul,-89.356834,44.605786,customer_key_238,male,80,PORTAGE,WI,2898 AUSTIN AVE,54473
 customers,59f307eb1f0d6766995d0d76,NORTH POMFRET,Isaias,Peck,Kevin,-72.511882,43.709919,customer_key_239,male,67,WINDSOR,VT,9413 THROOP ST,5053
 customers,59f307eb1f0d6766995d0d77,NORVELL,Victor,Roberson,Stephen/Steven,-84.183828,42.158189,customer_key_240,male,21,JACKSON,MI,8635 MONROE DR,49263
 customers,59f307eb1f0d6766995d0d78,NEW LIMERICK,Toccara,Neal,Martha,-68.003376,46.100442,customer_key_241,female,24,AROOSTOOK,ME,5358 DAN RYAN 47TH ST XR,4761
 customers,59f307eb1f0d6766995d0d79,GRAND RIVER,Dion,Callahan,Donald,-81.282125,41.742693,customer_key_242,male,35,LAKE,OH,6810 OLIPHANT AVE,44045
 customers,59f307eb1f0d6766995d0d7a,MORGANTOWN,Manual,Lyons,Donald,-79.983141,39.609911,customer_key_243,male,22,MONONGALIA,WV,4475 KENNEDY HARLEM AV OB ER,26501
 customers,59f307eb1f0d6766995d0d7b,FAIRMONT,Dimple,Paul,Sandra,-80.221282,39.494115,customer_key_244,female,36,MARION,WV,7912 HONORE ST,26554
 customers,59f307eb1f0d6766995d0d7c,LOMAN,Cammy,Solis,Dianne,-93.840769,48.538803,customer_key_245,female,67,KOOCHICHING,MN,7450 HOLDEN CT,56654
 customers,59f307eb1f0d6766995d0d7d,CENTER RUTLAND,Shae,Finley,Helen,-73.008253,43.594106,customer_key_246,female,29,RUTLAND,VT,4448 HOLDEN CT,5736
 customers,59f307eb1f0d6766995d0d7e,ANGELICA,Adriana,Rowland,Sandra,-78.090559,42.217609,customer_key_247,female,28,ALLEGANY,NY,5731 POINT ST,14709
 customers,59f307eb1f0d6766995d0d7f,MEAD,Annabel,Klein,Alice,-104.893796,40.327051,customer_key_248,female,43,WELD,CO,8527 AUSTIN AVE,80542
 customers,59f307eb1f0d6766995d0d80,PUEBLO,Charles,Duffy,Dianne,-104.427776,38.344117,customer_key_249,female,24,PUEBLO,CO,1484 HARDING AVE,81001
 customers,59f307eb1f0d6766995d0d81,HOTEVILLA,Christal,Fuller,Rebecca,-110.288704,35.285746,customer_key_250,female,35,NAVAJO,AZ,6221 BURTON PL,86030
 customers,59f307eb1f0d6766995d0d82,SPRINGFIELD,Roy,Mckinney,Scott,-72.604842,42.170731,customer_key_251,male,34,HAMPDEN,MA,2868 WALTON DR,1138
 customers,59f307eb1f0d6766995d0d83,STEELE CITY,Deb,Santos,Vanessa,-97.126435,40.152861,customer_key_252,female,80,JEFFERSON,NE,4525 WILLETTS CT,68440
 customers,59f307eb1f0d6766995d0d84,PATON,Margaret,Soto,Kathleen,-94.280982,42.166202,customer_key_253,female,26,GREENE,IA,8903 WASHTENAW AVE,50217
 customers,59f307eb1f0d6766995d0d85,VAN DYNE,Dale,Weeks,Helen,-88.543924,43.839613,customer_key_254,female,33,FOND DU LAC,WI,7615 HOYT AVE,54979
 customers,59f307eb1f0d6766995d0d86,SIDNEY,Abdul,West,Peter,-85.88883,41.137923,customer_key_255,male,47,KOSCIUSKO,IN,6613 RICHMOND ST,46566
 customers,59f307eb1f0d6766995d0d87,WASILLA,Antwan,Sandoval,Benjamin,-149.478398,61.531298,customer_key_256,male,23,MATANUSKA SUSITNA,AK,6390 OAKLEY AVE,99687
 customers,59f307eb1f0d6766995d0d88,PARKSTON,Andre,Brock,Daniel,-97.915618,43.383849,customer_key_257,male,47,HUTCHINSON,SD,7700 LONGWOOD DR,57366
 customers,59f307eb1f0d6766995d0d89,EAST POLAND,Clair,Matthews,Jeffrey,-70.327049,44.062672,customer_key_258,male,36,ANDROSCOGGIN,ME,9604 CHERRY AVE,4230
 customers,59f307eb1f0d6766995d0d8a,HASTINGS,Sherlyn,Hogan,Judith,-98.397248,40.589594,customer_key_259,female,32,ADAMS,NE,5984 PETERSON AVE,68902
 customers,59f307eb1f0d6766995d0d8b,AKRON,Alex,Giles,Thomas,-81.644346,41.100154,customer_key_260,male,23,SUMMIT,OH,5547 SHERMAN PARK,44321
 customers,59f307eb1f0d6766995d0d8c,EEK,Carmine,Clarke,Jeffrey,-163.118947,60.314735,customer_key_261,male,34,BETHEL,AK,7654 WHIPPLE ST,99578
 customers,59f307eb1f0d6766995d0d8d,EAST LYNN,Lupe,Leonard,Robert,-87.701583,40.344417,customer_key_262,male,28,VERMILION,IL,7139 78TH ST,60932
 customers,59f307eb1f0d6766995d0d8e,TULLAHOMA,Joshua,Gates,Arthur,-86.197898,35.497968,customer_key_263,male,22,COFFEE,TN,9638 SACRAMENTO AVE,37388
 customers,59f307eb1f0d6766995d0d8f,MC GRATH,Josh,Solis,Scott,-155.5712,62.945716,customer_key_264,male,37,YUKON KOYUKUK,AK,990 CHICAGO SKYWAY STATE ST ER,99627
 customers,59f307eb1f0d6766995d0d90,GILLETTE,Kieth,Smith,James,-105.549244,43.928249,customer_key_265,male,44,CAMPBELL,WY,1522 93RD PL,82718
 customers,59f307eb1f0d6766995d0d91,RICHFIELD,Charlette,Banks,Renee,-101.798749,37.191239,customer_key_266,female,46,MORTON,KS,1556 DOUGLAS DR,67953
 customers,59f307eb1f0d6766995d0d92,TREGO,Zachary,Durham,Richard,-115.330964,48.44572,customer_key_267,male,47,LINCOLN,MT,4677 LSD MICHIGAN AV XR,59934
 customers,59f307eb1f0d6766995d0d93,MINNEAPOLIS,Teresia,Campbell,Maria,-93.47188,45.015914,customer_key_268,female,77,HENNEPIN,MN,6673 58TH PL,55472
 customers,59f307eb1f0d6766995d0d94,LOUDON,Cyrstal,Nash,Suzanne,-71.467006,43.319339,customer_key_269,female,39,MERRIMACK,NH,9543 17TH ST,3307
 customers,59f307eb1f0d6766995d0d95,CULLEOKA,Sparkle,Lara,Amy,-87.093094,35.493211,customer_key_270,female,21,MAURY,TN,5228 AVENUE E,38451
 customers,59f307eb1f0d6766995d0d96,SEATTLE,Myesha,Casey,Laura,-121.803388,47.432251,customer_key_271,female,37,KING,WA,4927 SPAULDING AVE,98146
 customers,59f307eb1f0d6766995d0d97,GROVESPRING,Jeanna,Rosales,Alice,-92.581914,37.396509,customer_key_272,female,59,WRIGHT,MO,8608 GIDDINGS ST,65662
 customers,59f307eb1f0d6766995d0d98,MADISON,Elias,Bird,Christopher,-89.423861,43.06956,customer_key_273,male,42,DANE,WI,7127 38TH ST,53744
 customers,59f307eb1f0d6766995d0d99,CHRISTMAS,Mara,Savage,Elizabeth,-81.009032,28.486379,customer_key_274,female,25,ORANGE,FL,3698 102ND ST,32709
 customers,59f307eb1f0d6766995d0d9a,RIVERTON,Mirta,Short,Judith,-108.925734,43.180647,customer_key_275,female,23,FREMONT,WY,1932 OAKLEY AVE,82501
 customers,59f307eb1f0d6766995d0d9b,PLAINFIELD,Nyla,Dillon,Rebecca,-71.884113,41.688121,customer_key_276,female,26,WINDHAM,CT,641 EISENHOWER KOSTNER AV XR,6374
 customers,59f307eb1f0d6766995d0d9c,WAUPUN,Loida,Sheppard,Carolyn,-88.754483,43.459309,customer_key_277,female,47,DODGE,WI,90 83RD ST,53963
 customers,59f307eb1f0d6766995d0d9d,ANTRIM,Salvador,Fox,John,-71.971353,43.044535,customer_key_278,male,31,HILLSBOROUGH,NH,1032 HASKINS AVE,3440
 customers,59f307eb1f0d6766995d0d9e,NEW BRIGHTON,Estell,Garner,Laura,-80.321773,40.712175,customer_key_279,female,39,BEAVER,PA,6924 NARRAGANSETT AVE,15066
 customers,59f307eb1f0d6766995d0d9f,FARMINGTON,Marshall,Perry,Henry,-72.718832,41.791776,customer_key_280,male,50,HARTFORD,CT,4191 LENOX AVE,6030
 customers,59f307eb1f0d6766995d0da0,NIANTIC,Adam,Owen,Cheryl,-72.215623,41.323447,customer_key_281,female,51,NEW LONDON,CT,1395 EISENHOWER ASHLAND AV ER,6357
 customers,59f307eb1f0d6766995d0da1,BRIDGEWATER CORNERS,Gerald,Lam,Matthew,-72.675164,43.599795,customer_key_282,male,53,WINDSOR,VT,3182 HUTCHINSON ST,5035
 customers,59f307eb1f0d6766995d0da2,GAMERCO,Lillia,Holden,Carolyn,-108.762584,35.576253,customer_key_283,female,23,MCKINLEY,NM,28 OAKENWALD AVE,87317
 customers,59f307eb1f0d6766995d0da3,KENSAL,Janiece,Velazquez,Ruby,-98.753458,47.240135,customer_key_284,female,29,STUTSMAN,ND,798 BURTON PL,58455
 customers,59f307eb1f0d6766995d0da4,WHITERIVER,Donnie,Edwards,Paul,-109.993738,33.802071,customer_key_285,male,25,NAVAJO,AZ,8346 SOUTH WATER SUB ST,85941
 customers,59f307eb1f0d6766995d0da5,NEWBERRY,Tandy,Sanford,Beverly,-81.608611,34.310027,customer_key_286,female,22,NEWBERRY,SC,1522 YORK RD,29108
 customers,59f307eb1f0d6766995d0da6,PORTERVILLE,Vinita,Barry,Carolyn,-88.523668,32.797547,customer_key_287,female,68,KEMPER,MS,9206 CATALPA AVE,39352
 customers,59f307eb1f0d6766995d0da7,SILVERTON,Nanette,Farrell,Susan,-122.748442,44.954501,customer_key_288,female,31,MARION,OR,9036 FRANCISCO AVE,97381
 customers,59f307eb1f0d6766995d0da8,THAWVILLE,Felicitas,Jefferson,Bonnie,-88.099724,40.673257,customer_key_289,female,21,IROQUOIS,IL,8162 55TH PL,60968
 customers,59f307eb1f0d6766995d0da9,MONARCH,Bunny,Walter,Lynette,-110.883026,47.05149,customer_key_290,female,28,CASCADE,MT,5170 MCVICKER AVE,59463
 customers,59f307eb1f0d6766995d0daa,EAGLE SPRINGS,Jessie,Nichols,Gary,-79.548614,35.326471,customer_key_291,male,57,MOORE,NC,5074 130TH ST,27242
 customers,59f307eb1f0d6766995d0dab,KALAMAZOO,Raymon,Baxter,Allan,-85.592635,42.299211,customer_key_292,male,29,KALAMAZOO,MI,8531 CATON ST,49009
 customers,59f307eb1f0d6766995d0dac,BENEDICTA,Alexander,Farmer,Matthew,-68.886826,46.516166,customer_key_293,male,21,AROOSTOOK,ME,9368 CANAL ST,4733
 customers,59f307eb1f0d6766995d0dad,CHATTANOOGA,Craig,Lam,Allan,-85.312907,35.046323,customer_key_294,male,60,HAMILTON,TN,1710 CONSERVATORY DR,37402
 customers,59f307eb1f0d6766995d0dae,MORAN,Antone,Park,Mark,-110.553181,43.950896,customer_key_295,male,65,TETON,WY,1921 26TH PL,83013
 customers,59f307eb1f0d6766995d0daf,WOLCOTT,Kimberely,Best,Ruby,-72.487589,44.539539,customer_key_296,female,27,LAMOILLE,VT,6233 QUINCY CT,5680
 customers,59f307eb1f0d6766995d0db0,GADSDEN,Charley,Buckley,Christopher,-85.803434,33.984062,customer_key_297,male,51,ETOWAH,AL,8432 131ST ST,35902
 customers,59f307eb1f0d6766995d0db1,NOMA,Eugene,Cooley,Benjamin,-85.768022,30.849972,customer_key_298,male,37,HOLMES,FL,4691 MCDERMOTT ST,32452
 customers,59f307eb1f0d6766995d0db2,DOWNSVILLE,Marty,Davenport,Robert,-92.36232,32.664242,customer_key_299,male,35,UNION,LA,2791 62ND ST,71234
 customers,59f307eb1f0d6766995d0db3,BYRNEDALE,Selene,Garrett,Kathy,-78.50435,41.291008,customer_key_300,female,59,ELK,PA,9464 CRILLY CT,15827
 customers,59f307eb1f0d6766995d0db4,ONLY,Tommy,Phillips,Kevin,-87.642386,35.877706,customer_key_301,male,29,HICKMAN,TN,6265 125TH PL,37140
 customers,59f307eb1f0d6766995d0db5,WHITE LAKE,Fausto,Harvey,Christopher,-98.644922,43.714955,customer_key_302,male,39,AURORA,SD,9188 LE MOYNE ST,57383
 customers,59f307eb1f0d6766995d0db6,BROOKLYN,Yanira,Harvey,Judith,-73.945032,40.645099,customer_key_303,female,35,KINGS,NY,5180 HAMLIN AVE,11245
